Route_No,DEVICE_ID,vehicle_no,schedule_name,SIM_NUMBER
KBS-5H,150220772,KA57F1383,KBS-5H/5-All Days,9987821556
600F,150220683,KA57F0371,600F/28-Week Days,9967508556
3B,150814516,KA01F2401,3B/2-All Days,9987863719
201,150814105,KA01F2603,201/5-All Days,8828031226
15C,150811120,KA01F3360,15C/2-All Days,8828031041
600F,150810106,KA01FA0509,600F/43-All Days,9967562161
181,150220078,KA01FA1661,181/4-Week Days,8828031146
252F,150220033,KA53F0259,252F/1-All Days,9967505650
252A,150220409,KA01FA2071,252A/4-All Days,9987820957
288D,150814066,KA01FA0319,288D/4-Weekday-Holiday,9987863874
61C,150219739,KA01F3685,61C/1-All Days,9987898976
61E,150221513,KA01F3720,61E/1-Week Days,9987781216
502HC,150812049,KA01F3812,502HC/2-All Days,9967516782
77B,150218399,KA01F3905,77B/5-Week Days,9987780854
195,150813084,KA01F8883,195/2-All Days,9967459213
600KB,150221147,KA01F9450,600KB/6-All Days,9987868839
242B,150220231,KA01FA2215,242B/6-All Days,9987787239
333L,150814715,KA57F0252,333L/1-All Days,9967482855
K-4,150811705,KA57F0631,K-4/7-All Days,9987829781
161D,150811753,KA01F4359,161D/1-Week Days,9987793537
360K,150810755,KA01F4779,360K/7-All Days,8828031121
362C,150813006,KA01FA1218,362C/4-All Days,8828031136
G-2,150218428,KA01FA2241,G-2/7-All Days,9987815324
165C,150814249,KA42F1704,165C/1-Holiday,9987812103
KBS-3A,150219188,KA57F1189,KBS-3A/30-All Days,9987813064
500C,150221708,KA01F8742,500C/13-All Days,9987864031
360,150814338,KA01FA2068,360/23-Holiday,9967552576
228J,150221001,KA01FA1907,228J/1-All Days,8828031130
V-500KG,150221589,KA01F8865,V-500KG/2-Week Days,9987892361
V-335E,150813114,KA01FA1934,V-335E/54-All Days,9967464025
V-500A,150222073,KA57F1045,V-500A/1-Holiday,9987875116
MBS9,150219610,KA01F9518,MBS9/4-All Days,9987862897
285W,150811598,KA01FA1468,285W/1-All Days,9987781307
223P,150222837,KA01F3231,223P/1-All Days,9987782094
TR-4,150219754,KA01F3389,TR-4/11-All Days,9987874232
243B,150814099,KA01F3491,243B/2-All Days,9967456924
49,150222060,KA01F3503,49/1-All Days,7022029538
154,150221688,KA01F3902,154/2-Week Days,8828031297
238D,nrd device 73,KA01F4990,238D/2-All Days,8884513231
36G,150222098,KA01F8558,36G/2-All Days,9987792707
65B,150222958,KA01FA0206,65B/4-Saturday,9987792412
PHS-47,150219766,KA01FA1914,PHS-47/1-Week Days,9987780901
369C,150220997,KA01FA2095,369C/1-All Days,8828028665
319C,150219152,KA57F0334,319C/3-Week Days,9987865351
114B,150811317,KA01F3588,114B/2-All Days,9967499338
150,150813016,KA01F9542,150/8-All Days,8828031340
127,150222336,KA01FA0476,127/2-All Days,9987899760
211,150219684,KA57F0152,211/4-All Days,9987899156
PHS-4,150813795,KA01F9508,PHS-4/Holiday,9987869241
500,150812046,KA01FA1326,500/5-All Days,9967457858
V-356M,150221039,KA01F9107,V-356M/3-All Days,9987893490
V-342F,150221795,KA01F4609,V-342F/3-All Days,8828028693
144H,150218649,KA01F4701,144H/1-All Days,9987891229
401K,150813505,KA57F0086,401K/38-All Days,9967457185
210U,150810626,KA01F3653,210U/2-All Days,9967456687
360K,150810861,KA57F0594,360K/9-All Days,9987797873
360K,150810497,KA01F4830,360K/16-All Days,59
V-500CA,150812980,KA01F9589,V-500CA/2-All Days,8828028647
V-335E,150222676,KA57F1199,V-335E/29-All Days,9867358075
KIAS-4,150219923,KA57F0201,KIAS-4/2-All Days,9987867246
242B,150221176,KA57F1009,242B/5-Holiday,8828028712
300E,150221298,KA01F3781,300E/16-All Days,9867464241
291N,150222994,KA01F3807,291N/2-All Days,9967507032
TR-2,150218100,KA01F4840,TR-2/3-All Days,9967515680
500D,150220808,KA01F8985,500D/53-All Days,9987873653
285G,150222226,KA01FA0732,285G/1-All Days,9987862350
286F,150813832,KA01F3031,286F/1-All Days,9967552037
290,150220376,KA01F3152,290/7-All Days,9967514865
292C,150810264,KA01FA1890,292C/3-Week Days,8828031229
238ZA,150218208,KA01F8885,238ZA/2-Holiday,9987781409
343E,150218191,KA53F0035,343E/3-Holiday,9987793393
223H,150223078,KA01F8802,223H/1-All Days,9967513061
276,150220774,KA01F4443,276/19-All Days,9987863865
G-10,150813808,KA01F4466,G-10/7-All Days,9967469929
407C,150812836,KA01FA0785,407C/1-All Days,9987863579
CHAKRA-10,150814719,KA01FA0925,CHAKRA-10/1-All Days,8828031236
285MC,150811568,KA01FA2069,285MC/3-All Days,9967462708
276,150814745,KA01F4361,276/14-All Days,9967556127
176,150219604,KA01F3813,176/16-All Days,9987769642
V-360B,150811986,KA01F9001,V-360B/6-Holiday,8828031261
502C,150221058,KA53F0205,502C/1-All Days,9967556175
502,150220212,KA01FA1455,502/2-All Days,9987899221
225H,150220718,KA01F4825,225H/1-All Days,9967457269
502H,150221693,KA01FA1669,502H/26-All Days,9987818525
217,150223081,KA01FA2115,217/All Days,9967515084
C-500A,150219816,KA57F0193,C-500A/17-Holiday,8828031088
V-600NL,150811793,KA57F1196,V-600NL/1-All Days,9987873776
227K,150810525,KA01F3338,227K/1-All Days,9967475316
273C,150810705,KA01F9024,273C/6-All Days,9967544804
255B,150812956,KA01FA2361,255B/1-All Days,9967481632
MKT-5H,150218709,KA57F1380,MKT-5H/3-All Days,9987837892
242J,150812633,KA01F4456,242J/1-All Days,9987797681
401L,150220046,KA50F0028,401L/1-All Days,8828028650
410G,150219259,KA57F0455,410G/1-Week Days,8828031069
502FB,150218874,KA57F0456,502FB/1-Week Days,9987793406
125E,150220791,KA01F4723,125E/1-All Days,9987874019
G-2A,150220809,KA01FA2284,G-2A/4-All Days,9987884359
250DA,150813407,KA01FA1362,250DA/1-All Days,9987794028
21,150218873,KA01F3358,21/1-All Days,9987891591
213H,150221111,KA01FA1988,213H/2-All Days,8828031129
333,150810336,KA01F9363,333/15-All Days,9987895126
215B,150814899,KA01F8991,215B/5-All Days,9967550864
364A,150810748,KA01FA0614,364A/2-All Days,9967500661
V-500CB,150811674,KA01F4413,V-500CB/1-Week Days,9967475989
104,150218815,KA01F3557,104/2-All Days,9987825228
253HE,150222160,KA01F8618,253HE/1-All Days,9987782056
TR-12,150221204,KA01F9558,TR-12/4-All Days,9987892667
319K,150222504,KA01FA1114,319K/2-All Days,9987837818
75H,150221083,KA01FA1157,75H/2-All Days,9987847561
401M,150221208,KA57F0418,401M/36-All Days,9987780863
AS-9,150812580,KA01F3092,AS-9/4-All Days,9987848433
252E,150221488,KA01FA1875,252E/5-Holiday,9967504355
273B,150221501,KA01FA2304,273B/2-All Days,9987820467
V-215H,150219689,KA01F3957,V-215H/1-All Days,9987895157
V-335E,150220580,KA01FA1116,V-335E/11-All Days,9987895056
364F,150814112,KA01F4628,364F/1-All Days,9967475649
369D,150221943,KA01F4777,369D/2-All Days,9987862981
215Z,150813877,KA01FA0437,215Z/2-All Days,9967467581
215H,150220493,KA57F0723,215H/2-All Days,8828031262
369F,150221445,KA50F0152,369F/1-All Days,8828031273
256F,150814697,KA57F1496,256F/2-All Days,9967548832
252F,150218949,KA01F3624,252F/17-All Days,9967515854
378B,150814588,KA01F8556,378B/2-All Days,9987796813
250P,150220483,KA01FA1688,250P/6-All Days,8828031238
507B,150222846,KA53F0095,507B/3-All Days,8828031239
335A,150222105,KA01FA1625,335A/3-Holiday,9591067665
TR-4A,nrd device 62,KA01F3671,TR-4A/4-All Days,6262
218A,150813286,KA01FA2224,218A/1-All Days,9967479989
138,150222444,KA01F3462,138/5-All Days,9867308074
356CW,150811778,KA01F2839,356CW/15-All Days,9867491046
V-333W,150221142,KA01FA1382,V-333W/1-All Days,9867662688
V-356,150814912,KA01F4533,V-356/11-Week Days,9892258906
V-333T,150811724,KA01F8823,V-333T/3-All Days,9892388979
V-201R,150221109,KA01FA1846,V-201R/2-Holiday,9987874682
V-500K,150812265,KA01FA1953,V-500K/16-All Days,9987840891
V-500KB,nrd device 63,KA01F4527,V-500KB/1-All Days,6363
13H,150221661,KA01F2713,13H/2-All Days,9987848621
210Q,150810171,KA01F3403,210Q/4-All Days,9867930933
342F,150811740,KA01FA0083,342F/1-All Days,9987800975
210R,150220758,KA57F1440,210R/4-All Days,9987864619
333C,150812921,KA01F9562,333C/1-All Days,9967467435
210N,150814556,KA01FA0082,210N/8-All Days,9967459650
600F,150814093,KA01FA0283,600F/44-All Days,9967455392
600C,150813528,KA57F0507,600C/13-Week Days,9967455126
353,150218441,KA01F8859,353/1-All Days,9967512823
KBS-3A,150220232,KA57F1239,KBS-3A/26-All Days,9987866965
3F-5,150814763,KA57F1368,3F-5/4-All Days,9967554291
349-B,150220837,KA53F0092,349-B/1-All Days,8828030987
79D,150219719,KA01F3537,79D/2-All Days,9987817063
80K,150222213,KA50F0175,80K/1-All Days,9967503247
216,150220651,KA01FA0541,216/1-All Days,9967505997
213L,150221789,KA01FA0923,213L/1-All Days,9987892482
61J,150220711,KA01F3479,61J/2-All Days,9987887097
176,150218633,KA01FA2233,176/8-Holiday,9987898873
176E,150222317,KA01F3780,176E/1-All Days,9987792750
223PA,150810569,KA01F3833,223PA/1-All Days,9967476404
V-500A,150221175,KA01F4598,V-500A/26-All Days,8828031087
V-500D,150812477,KA01FA2020,V-500D/11-All Days,8828031174
V-500D,150811776,KA57F0787,V-500D/1-Holiday,9987856924
317YA,150221202,KA01FA0292,317YA/1-All Days,9987867971
G-12,150219726,KA01FA2129,G-12/1-All Days,8828031231
222A,1502905189,KA01F8650,222A/3-All Days,9967514529
95C,150813609,KA01F3744,95C/1-All Days,9987802564
320J,150810598,KA01FA0469,320J/1-All Days,9967489726
V-201R,150814266,KA01F9091,V-201R/8-All Days,9987869679
323G,150811205,KA01FA1053,323G/1-All Days,9967489502
V-500K,150219021,KA01FA1608,V-500K/24-All Days,9987787581
321C,150810090,KA01FA1063,321C/1-All Days,9987866205
V-600C,150220992,KA01F9112,V-600C/1-Week Days,8828031132
V-365,150221744,KA01FA1815,V-365/10-All Days,9987873572
320C,150813201,KA01FA1101,320C/2-All Days,9967472962
CHAKRA-8,150811414,KA57F1397,CHAKRA-8/3-Week-End,9967471670
401MC,150218176,KA57F0249,401MC/2-All Days,9987893883
43M,150219713,KA57F1511,43M/1-All Days,9987782350
335R,150219833,KA01F8867,335R/3-All Days,9987863062
V-500A,150220309,KA01F4318,V-500A/28-Week Days,9892695972
V-500KM,150814505,KA01F4378,V-500KM/3-All Days,9892746864
V-505,150222197,KA01F9118,V-505/7-Holiday,8828031240
3B,150218079,KA01F8996,3B/3-All Days,9867557724
V-500D,150220880,KA01FA1397,V-500D/22-All Days,8828031052
K-3,150220667,KA57F0803,K-3/10-All Days,8828031099
111C,150218405,KA01F3207,111C/2-All Days,9987791749
502E,150221160,KA01F9433,502E/10-All Days,9987882658
343E,150221739,KA57F0813,343E/5-Week Days,9987899345
500QD,150220934,KA01F8925,500QD/3-All Days,9987898187
90E,150220829,KA01FA1982,90E/3-All Days,8828031161
215K,150219893,KA01FA2347,215K/5-All Days,9987864528
15A,150219784,KA01FA0440,15A/3-All Days,9987784385
45E,150813892,KA01F3646,45E/2-All Days,9967485968
214DA,150813742,KA01FA0134,214DA/1-All Days,9987783148
375D,150813523,KA01FA1186,375D/2-Week Days,9987796424
V-500W,150219265,KA01FA2366,V-500W/4-All Days,8828031238
V-500CA,150221652,KA01FA2128,V-500CA/23-All Days,8828031037
MKT-5H,150219934,KA57F1338,MKT-5H/4-All Days,9987866709
285MK,150221694,KA01FA1628,285MK/3-All Days,9987865240
25E,150221252,KA01F3935,25E/4-All Days,9987866088
287M,150218366,KA01FA0865,287M/1-All Days,9987866089
410,150218783,KA01F8790,410/15-All Days,9987834453
25B,150218484,KA01F4431,25B/1-All Days,9987835744
210R,150220871,KA01F4713,210R/1-All Days,9987866509
360K,150221819,KA01F3978,360K/11-All Days,9987838643
G-3,150218564,KA01FA2086,G-3/7-All Days,9987866578
144H,150221940,KA01F4362,144H/2-All Days,9987864579
500F,150221222,KA01F8922,500F/12-All Days,9987865602
31E,150219935,KA01F4534,31E/4-All Days,9987839243
43B,150218229,KA01F4754,43B/1-All Days,9987838765
JPV3,150813254,KA01F2431,JPV3/3-All Days,9967486028
227J,150222194,KA01F2681,227J/1-All Days,8828031159
502H,150220213,KA01FA0238,502H/2-All Days,8828031032
600F,150813477,KA01FA0416,600F/40-Week Days,9967500828
52E,150218579,KA01F3548,52E/1-All Days,9987876421
V-360B,150220740,KA01FA1395,V-360B/47-All Days,9987789794
V-335EN,150219605,KA01FA1750,V-335EN/1-All Days,9987894154
V-365,150220183,KA01F8794,V-365/13-All Days,8828031306
V-500D,150812593,KA01FA1611,V-500D/47-All Days,8828031150
V-500D,150813801,KA01FA1852,V-500D/48-All Days,9967456683
V-276,150221553,KA01FA2126,V-276/4-All Days,9967148630
V-500CA,150814832,KA01FA2271,V-500CA/35-All Days,9967380871
TR-3,NRD Device 5,KA01FA0281,TR-3/4-All Days,5
V-335E,150220735,KA01FA1526,V-335E/49-All Days,9987894199
500D,150220749,KA01FA0770,500D/36-All Days,9987782270
253J,150222364,KA01F3615,253J/5-All Days,9967500372
255A,150220106,KA01FA0279,255A/1-All Days,9967549613
302N,150810483,KA01FA2326,302N/1-Holiday,9967502643
290F,150221924,KA01F4503,290F/5-Week Days,9987896629
300L,150221029,KA01F3626,300L/1-All Days,9987846250
290Q,150222231,KA01FA2139,290Q/3-All Days,9967502620
248T,150218826,KA01F8955,248T/1-All Days,9987853582
235AA,150222166,KA01FA2325,235AA/3-Holiday,9967382747
K-3,150219179,KA57F0796,K-3/6-All Days,9967457464
227G,150220529,KA01FA0975,227G/1-All Days,8828028622
222C,150222072,KA01F4838,222C/1-All Days,9892705821
91D,150221613,KA42F1686,91D/2-Holiday,9987864934
V-500CH,150220053,KA01FA1702,V-500CH/5-All Days,9987862327
V-500K,150220816,KA01F4516,V-500K/6-Week Days,9987808225
60J,150814153,KA01F3457,60J/1-All Days,9967502535
60A,150814427,KA01F3617,60A/3-All Days,9967558759
V-335PE,150220377,KA01F8795,V-335PE/11-All Days,8828031103
12F-2,150812433,KA57F1471,12F-2/3-All Days,9987783726
290Z,150813328,KA57F0511,290Z/1-All Days,9987783052
290E,150812958,KA01F9516,290E/7-All Days,9987808577
251G,150812913,KA01FA0949,251G/1-All Days,9967551712
144E,150810960,KA01F4951,144E/4-All Days,9987863102
171,150218922,KA01FA1386,171/17-All Days,9987810983
356M,150219995,KA01F4564,356M/1-All Days,9967504013
356M,150812228,KA01FA1627,356M/5-All Days,9967553836
V-335E,150219939,KA01F8796,V-335E/4-All Days,8991921598
KIAS-12,150221119,KA57F0234,KIAS-12/4-All Days,8828031079
226M,150813726,KA01FA1263,226M/14-All Days,9967548157
600GA,150813924,KA01FA1788,600GA/1-All Days,8828028708
210G,150813377,KA53F0237,210G/2-All Days,9987796257
KIAS-6,150812830,KA57F0139,KIAS-6/3-All Days,9892557978
343B,150814900,KA01F8944,343B/2-All Days,9987865799
501A,150220096,KA01FA0388,501A/15-All Days,8828031147
211Q,150220797,KA01FA0741,211Q/1-All Days,9967506758
V-500CK,150220701,KA01FA1847,V-500CK/16-All Days,9987865780
114,150221956,KA01F3754,114/4-All Days,9987769795
MBS8,150221627,KA01FA2258,MBS8/1-All Days,9967502448
300B,150220587,KA57F0259,300B/2-Week Days,8828031240
301A,150813235,KA01FA2308,301A/2-All Days,9967560726
SBS-1K,150219679,KA01FA2082,SBS-1K/10-All Days,8828028503
201M,150220088,KA57F0022,201M/7-Holiday,9987887027
366Z,150218912,KA01F3223,366Z/6-All Days,9987796601
365H,150220520,KA01F4827,365H/2-All Days,9967515718
82,150222809,KA01F3710,82/2-All Days,9987843060
500Q,150221946,KA01F8908,500Q/11-All Days,9987882390
95,150813931,KA01FA2092,95/8-Holiday,9987883463
G-11,150813541,KA01F4340,G-11/8-All Days,9967482313
215T,150219321,KA01FA0230,215T/1-All Days,9967504037
V-500FA,150810462,KA01F4381,V-500FA/5-All Days,8828031056
333D,150813764,KA01FA0920,333D/2-All Days,8828031191
328A,150221024,KA01FA1090,328A/1-All Days,9967549279
12F-2,150813034,KA57F1472,12F-2/4-All Days,9967470891
KIAS-9,150221628,KA57F0132,KIAS-9/4-All Days,9987868323
250CC,150218882,KA01F3161,250CC/1-All Days,9987791500
